Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
LA%,"30.107 [5.257,54.957]",1.000,,Linoleic Acid to Total-Fatty Acids percentage
PUFA/MUFA,"16.030 [-9.488,41.548]",1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,"12.582 [-12.840,38.004]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA%,"3.341 [-20.245,26.927]",1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-6/Omega-3,"2.386 [-19.726,24.498]",1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
DHA,"-0.820 [-23.061,21.421]",1.000,,Docosahexaenoic Acid
Omega-3,"-2.234 [-24.081,19.613]",1.000,,Omega-3 Fatty Acids
M-LDL-PL%,"-7.855 [-28.036,12.325]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
SFA%,"-8.830 [-32.086,14.427]",1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA,"-10.588 [-34.460,13.283]",1.000,,Monounsaturated Fatty Acids
