Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA/MUFA,"20.583 [-0.867,42.033]",1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,"16.489 [-4.881,37.859]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA%,"14.174 [-5.652,34.000]",1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
LA%,"4.135 [-16.761,25.031]",1.000,,Linoleic Acid to Total-Fatty Acids percentage
Omega-3%,"0.826 [-17.604,19.256]",1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Clinical LDL-C,"-2.359 [-21.373,16.654]",1.000,,Clinical LDL Cholesterol
ApoA1,"-2.734 [-22.115,16.648]",1.000,,Apolipoprotein A1
ApoB/ApoA1,"-3.171 [-22.166,15.824]",1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-TG%,"-4.393 [-23.618,14.832]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoB,"-5.174 [-23.814,13.465]",1.000,,Apolipoprotein B
