Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
LA%,"8.218 [4.865,11.571]",0.360,,Linoleic Acid to Total-Fatty Acids percentage
M-LDL-FC%,"4.860 [1.427,8.292]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-C,"1.379 [-1.648,4.406]",1.000,,LDL Cholesterol
Non-HDL-C,"1.291 [-1.765,4.347]",1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,"1.050 [-1.988,4.088]",1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Omega-3%,"-2.310 [-5.271,0.650]",1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
SFA%,"-3.225 [-6.365,-0.085]",1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,"-3.515 [-6.603,-0.427]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,"-3.658 [-7.026,-0.290]",1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Val,"-4.091 [-7.073,-1.109]",1.000,,Valine
