Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
His,"2.964 [-0.806,6.734]",1.000,,Histidine
ApoB/ApoA1,"2.165 [-1.963,6.293]",1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-VLDL-C%,"1.539 [-3.142,6.220]",1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
Gln,"0.973 [-2.922,4.868]",1.000,,Glutamine
Ala,"0.481 [-3.447,4.409]",1.000,,Alanine
HDL-FC,"-0.557 [-4.690,3.577]",1.000,,Free Cholesterol in HDL
M-LDL-FC%,"-0.596 [-5.241,4.049]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Glu,"-1.820 [-5.991,2.351]",1.000,,Glucose
Creatinine,"-2.786 [-7.967,2.395]",1.000,,Creatinine
Citrate,"-3.770 [-7.660,0.120]",1.000,,Citrate
