Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Total-C,"37.799 [7.250,68.349]",1.000,,Total-Cholesterol
Remnant-C,"30.157 [0.983,59.331]",1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
VLDL-C,"20.362 [-8.243,48.967]",1.000,,VLDL Cholesterol
M-LDL-FC%,"20.000 [-12.543,52.542]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,"18.672 [-12.756,50.100]",1.000,,Cholesteryl Esters in HDL
L-VLDL-C%,"-1.100 [-29.695,27.494]",1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-CE%,"-1.264 [-31.407,28.880]",1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-LDL-PL%,"-3.961 [-31.555,23.632]",1.000,,Phospholipids to Total-Lipids in Large LDL percentage
M-LDL-TG%,"-22.619 [-52.631,7.392]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,"-27.182 [-58.548,4.184]",1.000,,Triglycerides to Total-Lipids in Large LDL percentage
