Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"4.527 [4.290,4.765]",2.826e-298,***,Glycoprotein Acetyls
XL-HDL-CE%,"2.724 [2.471,2.977]",2.070e-93,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-LDL-C%,"2.588 [2.362,2.814]",7.569e-106,***,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-CE%,"2.468 [2.243,2.692]",1.314e-97,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
IDL-FC%,"2.426 [2.190,2.663]",1.624e-84,***,Free Cholesterol to Total-Lipids in IDL percentage
L-HDL-CE%,"2.349 [2.067,2.631]",1.399e-54,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-HDL-CE%,"2.332 [2.088,2.576]",7.230e-73,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
3-Hydroxybutyrate,"2.308 [2.099,2.517]",1.289e-98,***,3-Hydroxybutyrate
S-HDL-CE,"2.283 [2.068,2.498]",1.482e-90,***,Cholesteryl Esters in Small HDL
M-HDL-C%,"2.189 [1.941,2.436]",7.247e-62,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-VLDL-CE%,"2.159 [1.900,2.418]",1.860e-54,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XS-VLDL-FC%,"2.155 [1.910,2.400]",3.402e-61,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-C%,"2.133 [1.906,2.360]",2.982e-70,***,Cholesterol to Total-Lipids in Small HDL percentage
S-VLDL-PL%,"2.086 [1.854,2.318]",2.497e-64,***,Phospholipids to Total-Lipids in Small VLDL percentage
M-VLDL-C%,"2.035 [1.784,2.286]",1.355e-51,***,Cholesterol to Total-Lipids in Medium VLDL percentage
S-HDL-C,"2.012 [1.795,2.230]",4.383e-68,***,Cholesterol in Small HDL
L-HDL-C%,"1.987 [1.704,2.271]",1.495e-37,***,Cholesterol to Total-Lipids in Large HDL percentage
S-VLDL-FC%,"1.982 [1.744,2.219]",1.055e-54,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
SM,"1.941 [1.708,2.175]",2.919e-54,***,Sphingomyelins
S-HDL-P,"1.926 [1.709,2.142]",1.203e-62,***,Concentration of Small HDL Particles
S-VLDL-C%,"1.913 [1.683,2.143]",2.667e-54,***,Cholesterol to Total-Lipids in Small VLDL percentage
Unsaturation,"1.875 [1.632,2.118]",3.518e-46,***,Degree of Unsaturation
XL-HDL-C%,"1.792 [1.530,2.054]",1.379e-35,***,Cholesterol to Total-Lipids in Very Large HDL percentage
M-VLDL-FC%,"1.780 [1.539,2.021]",3.833e-42,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
IDL-C%,"1.772 [1.531,2.013]",1.301e-41,***,Cholesterol to Total-Lipids in IDL percentage
XL-VLDL-CE%,"1.766 [1.540,1.992]",1.268e-47,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XS-VLDL-C%,"1.763 [1.507,2.018]",2.534e-36,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-VLDL-C%,"1.691 [1.472,1.911]",3.844e-46,***,Cholesterol to Total-Lipids in Large VLDL percentage
S-VLDL-CE%,"1.683 [1.460,1.906]",3.945e-44,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-LDL-C%,"1.668 [1.441,1.896]",2.094e-41,***,Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-CE%,"1.661 [1.429,1.892]",1.534e-39,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XS-VLDL-CE%,"1.637 [1.380,1.894]",2.722e-30,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Total-P,"1.628 [1.399,1.856]",6.489e-39,***,Total-Concentration of Lipoprotein Particles
XL-VLDL-C%,"1.626 [1.402,1.849]",1.132e-40,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
L-LDL-FC%,"1.608 [1.364,1.853]",1.395e-32,***,Free Cholesterol to Total-Lipids in Large LDL percentage
HDL-P,"1.568 [1.340,1.795]",2.979e-36,***,Concentration of HDL Particles
L-LDL-PL%,"1.566 [1.354,1.778]",4.138e-42,***,Phospholipids to Total-Lipids in Large LDL percentage
L-VLDL-FC%,"1.562 [1.358,1.765]",9.873e-46,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
XXL-VLDL-CE%,"1.536 [1.325,1.747]",8.738e-41,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-C%,"1.517 [1.300,1.734]",2.907e-37,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-CE,"1.512 [1.279,1.745]",1.081e-31,***,Cholesteryl Esters in Medium HDL
M-LDL-FC%,"1.480 [1.230,1.730]",9.699e-26,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,"1.472 [1.237,1.708]",4.229e-29,***,Phospholipids to Total-Lipids in Medium VLDL percentage
HDL-CE,"1.417 [1.175,1.658]",2.996e-25,***,Cholesteryl Esters in HDL
M-VLDL-CE,"1.415 [1.195,1.635]",5.539e-31,***,Cholesteryl Esters in Medium VLDL
M-HDL-C,"1.400 [1.166,1.634]",2.450e-26,***,Cholesterol in Medium HDL
S-HDL-L,"1.375 [1.156,1.595]",2.939e-29,***,Total-Lipids in Small HDL
IDL-FC,"1.336 [1.110,1.561]",1.155e-25,***,Free Cholesterol in IDL
S-LDL-FC%,"1.324 [1.085,1.563]",4.538e-22,***,Free Cholesterol to Total-Lipids in Small LDL percentage
S-LDL-CE%,"1.294 [1.073,1.514]",2.758e-25,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Omega-6,"1.276 [1.045,1.507]",4.995e-22,***,Omega-6 Fatty Acids
Total-CE,"1.273 [1.038,1.509]",5.872e-21,***,Total-Esterified Cholesterol
Clinical LDL-C,"1.261 [1.036,1.487]",1.291e-22,***,Clinical LDL Cholesterol
M-LDL-FC,"1.260 [1.041,1.480]",5.526e-24,***,Free Cholesterol in Medium LDL
LDL-size,"1.248 [1.011,1.485]",1.463e-19,***,Average Diameter for LDL Particles
LDL-FC,"1.243 [1.020,1.466]",2.191e-22,***,Free Cholesterol in LDL
PUFA,"1.236 [1.003,1.469]",6.304e-20,***,Polyunsaturated Fatty Acids
L-LDL-FC,"1.229 [1.005,1.454]",1.466e-21,***,Free Cholesterol in Large LDL
HDL-C,"1.228 [0.986,1.471]",7.632e-18,***,HDL Cholesterol
