Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,"0.001 [-0.002,0.004]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
XXL-VLDL-TG,"0.001 [-0.003,0.004]",1.000,,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,"0.001 [-0.003,0.004]",1.000,,Phospholipids in Chylomicrons and Extremely Large VLDL
TG/PG,"0.000 [-0.003,0.004]",1.000,,Triglycerides to Phosphoglycerides ratio
XXL-VLDL-P,"0.000 [-0.003,0.004]",1.000,,Concentration of Chylomicrons and Extremely Large VLDL Particles
S-HDL-P,"-0.007 [-0.010,-0.004]",0.167,,Concentration of Small HDL Particles
S-HDL-CE,"-0.007 [-0.010,-0.004]",0.074,,Cholesteryl Esters in Small HDL
S-HDL-C,"-0.007 [-0.010,-0.004]",0.098,,Cholesterol in Small HDL
Pyruvate,"-0.007 [-0.010,-0.005]",0.054,,Pyruvate
Lactate,"-0.013 [-0.016,-0.010]",3.415e-14,***,Lactate
