Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
DHA%,"3.591 [3.462,3.721]",0.000e+00,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Unsaturation,"2.995 [2.866,3.125]",0.000e+00,***,Degree of Unsaturation
Omega-3%,"2.711 [2.589,2.833]",0.000e+00,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
PUFA%,"2.709 [2.569,2.849]",0.000e+00,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,"2.695 [2.558,2.832]",0.000e+00,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-HDL-CE%,"2.166 [2.033,2.300]",2.346e-216,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
DHA,"2.156 [2.030,2.283]",2.900e-238,***,Docosahexaenoic Acid
M-HDL-C%,"1.904 [1.769,2.038]",1.537e-163,***,Cholesterol to Total-Lipids in Medium HDL percentage
S-HDL-CE%,"1.770 [1.649,1.891]",2.417e-175,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-LDL-FC%,"1.681 [1.547,1.815]",8.348e-128,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-FC%,"1.622 [1.495,1.750]",2.560e-131,***,Free Cholesterol to Total-Lipids in Small LDL percentage
XXL-VLDL-FC%,"1.557 [1.440,1.674]",3.655e-144,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-C%,"1.548 [1.425,1.670]",3.413e-130,***,Cholesterol to Total-Lipids in Small HDL percentage
L-HDL-CE%,"1.464 [1.313,1.616]",1.117e-74,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XL-HDL-CE%,"1.430 [1.295,1.566]",1.688e-89,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Omega-3,"1.392 [1.268,1.516]",1.804e-101,***,Omega-3 Fatty Acids
Omega-6%,"1.338 [1.199,1.477]",2.257e-74,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
IDL-FC%,"1.265 [1.139,1.391]",1.610e-80,***,Free Cholesterol to Total-Lipids in IDL percentage
L-HDL-C%,"1.094 [0.942,1.246]",7.556e-40,***,Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-C%,"1.060 [0.920,1.200]",1.887e-44,***,Cholesterol to Total-Lipids in Very Large HDL percentage
S-LDL-PL%,"1.020 [0.903,1.137]",1.770e-60,***,Phospholipids to Total-Lipids in Small LDL percentage
XL-VLDL-CE%,"0.963 [0.842,1.083]",6.160e-50,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-VLDL-C%,"0.875 [0.756,0.995]",2.397e-41,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-C%,"0.814 [0.698,0.930]",1.148e-37,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-PL%,"0.761 [0.648,0.874]",1.553e-34,***,Phospholipids to Total-Lipids in Large LDL percentage
L-LDL-FC%,"0.728 [0.596,0.859]",3.468e-22,***,Free Cholesterol to Total-Lipids in Large LDL percentage
Creatinine,"0.709 [0.559,0.859]",5.182e-15,***,Creatinine
L-VLDL-CE%,"0.659 [0.535,0.783]",6.214e-20,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
Albumin,"0.604 [0.483,0.726]",4.903e-17,***,Albumin
M-VLDL-CE%,"0.592 [0.454,0.730]",1.033e-11,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-HDL-CE,"0.558 [0.432,0.684]",8.107e-13,***,Cholesteryl Esters in Medium HDL
