Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,"5.756 [-5.128,16.639]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA%,"5.074 [-5.023,15.171]",1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA/MUFA,"4.149 [-6.776,15.074]",1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
VLDL-CE,"2.224 [-7.092,11.540]",1.000,,Cholesteryl Esters in VLDL
Omega-6/Omega-3,"0.635 [-8.831,10.101]",1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Gln,"-0.537 [-9.664,8.591]",1.000,,Glutamine
M-LDL-TG%,"-2.773 [-12.563,7.018]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-CE%,"-3.724 [-12.672,5.225]",1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Ala,"-4.389 [-13.594,4.815]",1.000,,Alanine
His,"-4.460 [-13.295,4.375]",1.000,,Histidine
