Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Glu-lactate,"0.206 [0.149,0.263]",2.851e-07,***,Glucose-lactate
Albumin,"0.178 [0.124,0.232]",2.272e-05,***,Albumin
XS-VLDL-FC%,"0.177 [0.117,0.238]",0.002,**,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
3-Hydroxybutyrate,"0.173 [0.122,0.224]",8.857e-06,***,3-Hydroxybutyrate
M-LDL-C%,"0.162 [0.106,0.218]",0.003,**,Cholesterol to Total-Lipids in Medium LDL percentage
SM,"0.152 [0.095,0.209]",0.039,*,Sphingomyelins
S-HDL-CE,"0.141 [0.088,0.193]",0.035,*,Cholesteryl Esters in Small HDL
Total-BCAA,"-0.172 [-0.230,-0.114]",0.002,**,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Gln,"-0.173 [-0.229,-0.118]",1.867e-04,***,Glutamine
Leu,"-0.200 [-0.260,-0.140]",1.715e-05,***,Leucine
Ile,"-0.229 [-0.287,-0.171]",2.598e-09,***,Isoleucine
Phe,"-0.238 [-0.294,-0.182]",2.109e-11,***,Phenylalanine
