Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA/MUFA,"0.278 [0.001,0.555]",1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
DHA%,"0.205 [-0.054,0.464]",1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
Total-CE,"0.091 [-0.159,0.340]",1.000,,Total-Esterified Cholesterol
M-LDL-FC%,"0.087 [-0.185,0.358]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-CE,"0.006 [-0.227,0.239]",1.000,,Cholesteryl Esters in VLDL
L-HDL-PL%,"-0.004 [-0.298,0.291]",1.000,,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-TG%,"-0.033 [-0.282,0.215]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,"-0.053 [-0.312,0.206]",1.000,,Triglycerides to Total-Lipids in IDL percentage
L-HDL-TG%,"-0.054 [-0.326,0.218]",1.000,,Triglycerides to Total-Lipids in Large HDL percentage
L-LDL-TG%,"-0.067 [-0.327,0.193]",1.000,,Triglycerides to Total-Lipids in Large LDL percentage
