Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,"5.352 [0.118,10.585]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Gln,"3.392 [-0.997,7.781]",1.000,,Glutamine
Tyr,"1.998 [-2.343,6.338]",1.000,,Tyrosine
HDL-C,"1.855 [-3.006,6.716]",1.000,,HDL Cholesterol
Gly,"1.542 [-2.292,5.375]",1.000,,Glycine
Total-C,"-1.624 [-6.489,3.242]",1.000,,Total-Cholesterol
Remnant-C,"-2.118 [-6.750,2.514]",1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,"-2.362 [-7.021,2.297]",1.000,,Total-Cholesterol Minus HDL-C
VLDL-C,"-2.510 [-7.010,1.990]",1.000,,VLDL Cholesterol
M-LDL-TG%,"-2.620 [-7.328,2.089]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
