Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
DHA%,"0.759 [0.257,1.260]",1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA/MUFA,"0.358 [-0.168,0.884]",1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,"0.290 [-0.224,0.803]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Val,"0.288 [-0.184,0.759]",1.000,,Valine
HDL-CE,"0.020 [-0.476,0.515]",1.000,,Cholesteryl Esters in HDL
HDL-C,"-0.008 [-0.506,0.491]",1.000,,HDL Cholesterol
Clinical LDL-C,"-0.102 [-0.565,0.361]",1.000,,Clinical LDL Cholesterol
LDL-C,"-0.131 [-0.592,0.330]",1.000,,LDL Cholesterol
M-LDL-TG%,"-0.177 [-0.651,0.296]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoB,"-0.226 [-0.679,0.227]",1.000,,Apolipoprotein B
