Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Lactate,"0.105 [0.074,0.135]",5.075e-06,***,Lactate
Glu-lactate,"0.093 [0.058,0.128]",0.032,*,Glucose-lactate
Albumin,"0.093 [0.060,0.126]",0.007,**,Albumin
Total-CE,"0.042 [0.007,0.077]",1.000,,Total-Esterified Cholesterol
VLDL-CE,"0.026 [-0.007,0.059]",1.000,,Cholesteryl Esters in VLDL
M-LDL-C%,"-0.004 [-0.038,0.030]",1.000,,Cholesterol to Total-Lipids in Medium LDL percentage
Gly,"-0.029 [-0.060,0.001]",1.000,,Glycine
Gln,"-0.032 [-0.066,0.001]",1.000,,Glutamine
Phe,"-0.084 [-0.118,-0.050]",0.289,,Phenylalanine
Ile,"-0.088 [-0.123,-0.052]",0.263,,Isoleucine
