Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,"0.027 [0.005,0.050]",1.000,,Triglycerides to Total-Lipids in IDL percentage
L-HDL-TG%,"0.020 [-0.004,0.044]",1.000,,Triglycerides to Total-Lipids in Large HDL percentage
IDL-PL%,"0.019 [-0.001,0.040]",1.000,,Phospholipids to Total-Lipids in IDL percentage
M-LDL-PL%,"0.017 [-0.003,0.037]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-HDL-PL%,"0.016 [-0.009,0.042]",1.000,,Phospholipids to Total-Lipids in Large HDL percentage
PUFA/MUFA,"-0.001 [-0.025,0.024]",1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,"-0.009 [-0.033,0.014]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-CE,"-0.014 [-0.035,0.006]",1.000,,Cholesteryl Esters in VLDL
LDL-CE,"-0.024 [-0.045,-0.004]",1.000,,Cholesteryl Esters in LDL
Total-CE,"-0.035 [-0.057,-0.013]",1.000,,Total-Esterified Cholesterol
