Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,"1.176 [-0.505,2.857]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,"1.163 [-0.394,2.719]",1.000,,Cholesteryl Esters in HDL
Total-C,"0.686 [-0.876,2.249]",1.000,,Total-Cholesterol
LDL-CE,"0.312 [-1.163,1.786]",1.000,,Cholesteryl Esters in LDL
VLDL-C,"0.052 [-1.393,1.497]",1.000,,VLDL Cholesterol
ApoB/ApoA1,"-0.252 [-1.745,1.242]",1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Val,"-0.361 [-1.821,1.099]",1.000,,Valine
Total-BCAA,"-0.532 [-1.978,0.914]",1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-TG%,"-0.663 [-2.175,0.849]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Leu,"-0.685 [-2.136,0.765]",1.000,,Leucine
