Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Clinical LDL-C,"1.071 [0.402,1.741]",1.000,,Clinical LDL Cholesterol
ApoB,"1.015 [0.357,1.673]",1.000,,Apolipoprotein B
ApoB/ApoA1,"0.860 [0.180,1.541]",1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-FC%,"0.224 [-0.533,0.981]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoA1,"0.079 [-0.622,0.781]",1.000,,Apolipoprotein A1
Ala,"-0.234 [-0.909,0.440]",1.000,,Alanine
M-LDL-PL%,"-0.385 [-1.025,0.254]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
His,"-0.422 [-1.090,0.246]",1.000,,Histidine
M-HDL-PL%,"-0.593 [-1.368,0.181]",1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
Acetate,"-2.367 [-3.024,-1.710]",3.845e-07,***,Acetate
