Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,"0.023 [-0.006,0.053]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-C,"0.014 [-0.017,0.044]",1.000,,VLDL Cholesterol
Remnant-C,"0.012 [-0.019,0.043]",1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,"0.010 [-0.022,0.042]",1.000,,Total-Cholesterol
Non-HDL-C,"0.009 [-0.022,0.040]",1.000,,Total-Cholesterol Minus HDL-C
L-VLDL-CE%,"-0.018 [-0.050,0.014]",1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-VLDL-C%,"-0.020 [-0.050,0.011]",1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-FC%,"-0.020 [-0.048,0.008]",1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-LDL-PL%,"-0.021 [-0.051,0.009]",1.000,,Phospholipids to Total-Lipids in Large LDL percentage
M-LDL-FC%,"-0.028 [-0.063,0.007]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
