Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Total-FA,"0.000 [-0.000,0.001]",1.000,,Total-Fatty Acids
Glu,"0.000 [-0.000,0.001]",1.000,,Glucose
HDL-FC,"0.000 [-0.000,0.001]",1.000,,Free Cholesterol in HDL
M-LDL-PL%,"0.000 [-0.001,0.001]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-FC,"0.000 [-0.001,0.001]",1.000,,Free Cholesterol in VLDL
Remnant-C,"-0.000 [-0.001,0.000]",1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,"-0.000 [-0.001,0.000]",1.000,,Total-Cholesterol Minus HDL-C
LDL-C,"-0.000 [-0.001,0.000]",1.000,,LDL Cholesterol
Clinical LDL-C,"-0.000 [-0.001,0.000]",1.000,,Clinical LDL Cholesterol
M-LDL-FC%,"-0.001 [-0.001,0.000]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
