Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6/Omega-3,1.06 [1.00-1.12],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
SFA%,1.05 [1.00-1.11],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA%,1.04 [0.98-1.10],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,1.03 [0.97-1.08],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA,1.01 [0.96-1.07],1.000,,Monounsaturated Fatty Acids
HDL-C,0.99 [0.93-1.05],1.000,,HDL Cholesterol
Remnant-C,0.99 [0.94-1.04],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.98 [0.93-1.04],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.98 [0.93-1.03],1.000,,LDL Cholesterol
M-LDL-FC%,0.97 [0.92-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
