Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.37 [1.20-1.56],0.838,,Glycoprotein Acetyls
M-HDL-TG%,1.02 [0.89-1.18],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-HDL-PL%,1.02 [0.89-1.16],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-PL%,1.01 [0.85-1.21],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-LDL-FC%,1.01 [0.89-1.15],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,0.99 [0.87-1.14],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.99 [0.87-1.13],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
DHA%,0.97 [0.85-1.10],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
SFA%,0.96 [0.85-1.09],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-3%,0.89 [0.77-1.02],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
