Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XXL-VLDL-P,1.05 [0.91-1.20],1.000,,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-L,1.05 [0.91-1.20],1.000,,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,1.05 [0.91-1.20],1.000,,Phospholipids in Chylomicrons and Extremely Large VLDL
M-LDL-PL%,1.03 [0.89-1.20],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-FC,1.03 [0.89-1.19],1.000,,Free Cholesterol in Chylomicrons and Extremely Large VLDL
M-LDL-FC%,0.89 [0.78-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.88 [0.74-1.05],1.000,,Cholesteryl Esters in HDL
VLDL-C,0.87 [0.75-1.00],1.000,,VLDL Cholesterol
Total-C,0.81 [0.71-0.93],1.000,,Total-Cholesterol
LDL-CE,0.81 [0.70-0.93],1.000,,Cholesteryl Esters in LDL
