Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
SFA%,1.03 [0.99-1.08],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,1.02 [0.98-1.07],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-3%,1.01 [0.97-1.06],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA%,1.01 [0.97-1.06],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
DHA,1.00 [0.95-1.05],1.000,,Docosahexaenoic Acid
HDL-C,1.00 [0.95-1.06],1.000,,HDL Cholesterol
M-LDL-FC%,1.00 [0.95-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB,0.98 [0.94-1.03],1.000,,Apolipoprotein B
LDL-C,0.98 [0.93-1.02],1.000,,LDL Cholesterol
Clinical LDL-C,0.97 [0.93-1.02],1.000,,Clinical LDL Cholesterol
