Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.17 [1.13-1.22],1.569e-12,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.17 [1.13-1.21],1.928e-11,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.16 [1.12-1.21],1.071e-08,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.16 [1.12-1.20],7.144e-10,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.16 [1.11-1.20],1.117e-07,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.15 [1.11-1.20],4.039e-06,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.15 [1.11-1.20],9.662e-06,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-HDL-PL%,1.13 [1.09-1.18],3.557e-05,***,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-PL%,1.12 [1.08-1.17],4.404e-04,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,1.12 [1.08-1.17],1.693e-04,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.12 [1.08-1.16],1.287e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-CE%,0.92 [0.89-0.95],0.029,*,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XL-HDL-CE%,0.92 [0.89-0.95],0.026,*,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-HDL-C%,0.91 [0.88-0.94],0.010,**,Cholesterol to Total-Lipids in Large HDL percentage
ApoB,0.90 [0.87-0.94],0.043,*,Apolipoprotein B
S-VLDL-CE%,0.90 [0.87-0.93],0.008,**,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-HDL-FC%,0.90 [0.86-0.94],0.045,*,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-PL,0.90 [0.86-0.93],0.028,*,Phospholipids in Medium LDL
M-LDL-C,0.90 [0.86-0.93],0.010,**,Cholesterol in Medium LDL
M-VLDL-CE%,0.90 [0.87-0.92],1.856e-06,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-HDL-CE,0.90 [0.86-0.93],0.023,*,Cholesteryl Esters in Small HDL
LA,0.90 [0.86-0.93],0.005,**,Linoleic Acid
S-LDL-C,0.90 [0.86-0.93],0.010,**,Cholesterol in Small LDL
LDL-CE,0.89 [0.86-0.93],0.001,**,Cholesteryl Esters in LDL
LDL-L,0.89 [0.86-0.93],7.547e-04,***,Total-Lipids in LDL
Remnant-C,0.89 [0.86-0.93],0.001,**,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
HDL-P,0.89 [0.85-0.93],0.036,*,Concentration of HDL Particles
M-VLDL-FC%,0.89 [0.86-0.92],3.786e-05,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
