Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.23 [1.07-1.41],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.21 [1.05-1.39],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-FC%,1.13 [0.98-1.30],1.000,,Free Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-PL%,1.08 [0.93-1.26],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.00 [0.87-1.16],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.88 [0.77-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-C,0.76 [0.67-0.88],1.000,,Total-Cholesterol
S-HDL-C,0.68 [0.59-0.79],0.253,,Cholesterol in Small HDL
S-HDL-P,0.68 [0.58-0.80],0.419,,Concentration of Small HDL Particles
S-HDL-CE,0.68 [0.58-0.79],0.266,,Cholesteryl Esters in Small HDL
