Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.17 [1.02-1.35],1.000,,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.17 [1.02-1.34],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-TG%,1.15 [1.00-1.34],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
L-HDL-PL%,1.14 [0.99-1.30],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-PL%,1.02 [0.87-1.18],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
HDL-C,0.94 [0.79-1.12],1.000,,HDL Cholesterol
M-LDL-FC%,0.93 [0.81-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Non-HDL-C,0.91 [0.79-1.05],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.91 [0.79-1.04],1.000,,LDL Cholesterol
Clinical LDL-C,0.90 [0.78-1.03],1.000,,Clinical LDL Cholesterol
