Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.13 [0.95-1.34],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-VLDL-CE%,1.08 [0.89-1.31],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-VLDL-C%,1.04 [0.86-1.26],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-FC%,1.03 [0.86-1.24],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-TG%,1.01 [0.83-1.23],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
HDL-C,0.98 [0.79-1.21],1.000,,HDL Cholesterol
M-LDL-PL%,0.97 [0.81-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
ApoA1,0.94 [0.77-1.15],1.000,,Apolipoprotein A1
ApoB,0.87 [0.72-1.04],1.000,,Apolipoprotein B
Clinical LDL-C,0.84 [0.71-1.00],1.000,,Clinical LDL Cholesterol
