Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gly,1.08 [0.96-1.21],1.000,,Glycine
M-LDL-PL%,1.05 [0.97-1.15],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Phe,1.04 [0.96-1.13],1.000,,Phenylalanine
M-HDL-PL%,1.02 [0.94-1.11],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
Ala,1.01 [0.93-1.09],1.000,,Alanine
M-LDL-FC%,0.99 [0.91-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-C,0.98 [0.89-1.07],1.000,,HDL Cholesterol
LDL-C,0.94 [0.87-1.02],1.000,,LDL Cholesterol
Non-HDL-C,0.94 [0.86-1.01],1.000,,Total-Cholesterol Minus HDL-C
Clinical LDL-C,0.93 [0.86-1.01],1.000,,Clinical LDL Cholesterol
