Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gly,1.15 [0.98-1.35],1.000,,Glycine
M-LDL-TG%,1.15 [1.03-1.29],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Ala,1.10 [0.98-1.23],1.000,,Alanine
Gln,1.07 [0.95-1.20],1.000,,Glutamine
Phe,1.02 [0.91-1.14],1.000,,Phenylalanine
M-LDL-FC%,0.93 [0.83-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-C,0.91 [0.80-1.05],1.000,,HDL Cholesterol
ApoB,0.85 [0.75-0.96],1.000,,Apolipoprotein B
LDL-C,0.85 [0.75-0.95],1.000,,LDL Cholesterol
Clinical LDL-C,0.83 [0.74-0.93],1.000,,Clinical LDL Cholesterol
