Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.86 [1.61-2.14],1.984e-12,***,Creatinine
L-LDL-TG%,1.31 [1.13-1.53],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-PL%,1.19 [1.00-1.42],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-PL%,1.17 [0.93-1.47],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-FC%,1.06 [0.89-1.28],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
LDL-C,0.76 [0.65-0.89],1.000,,LDL Cholesterol
Non-HDL-C,0.76 [0.65-0.88],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,0.75 [0.64-0.88],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.73 [0.62-0.85],1.000,,Total-Cholesterol
Albumin,0.65 [0.57-0.75],3.667e-04,***,Albumin
