Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.09 [0.95-1.26],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-HDL-TG%,1.07 [0.93-1.24],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
Tyr,1.05 [0.92-1.21],1.000,,Tyrosine
Gly,1.02 [0.85-1.23],1.000,,Glycine
Phe,1.01 [0.88-1.15],1.000,,Phenylalanine
VLDL-C,0.95 [0.83-1.09],1.000,,VLDL Cholesterol
HDL-CE,0.93 [0.79-1.09],1.000,,Cholesteryl Esters in HDL
Remnant-C,0.91 [0.80-1.04],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-FC%,0.90 [0.80-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-C,0.90 [0.79-1.03],1.000,,Total-Cholesterol
