Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
SFA%,1.11 [0.94-1.30],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
SFA,1.03 [0.88-1.22],1.000,,Saturated Fatty Acids
MUFA,1.02 [0.86-1.20],1.000,,Monounsaturated Fatty Acids
M-LDL-PL%,1.01 [0.84-1.21],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Total-FA,1.01 [0.85-1.19],1.000,,Total-Fatty Acids
VLDL-CE,0.97 [0.82-1.16],1.000,,Cholesteryl Esters in VLDL
M-LDL-FC%,0.96 [0.82-1.12],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.95 [0.80-1.13],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
LA%,0.92 [0.78-1.09],1.000,,Linoleic Acid to Total-Fatty Acids percentage
DHA%,0.90 [0.76-1.07],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
