Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-CE%,1.03 [0.88-1.21],1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-HDL-PL%,1.03 [0.87-1.21],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
ApoA1,1.01 [0.84-1.22],1.000,,Apolipoprotein A1
M-LDL-PL%,1.01 [0.85-1.20],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Gly,1.01 [0.79-1.29],1.000,,Glycine
M-LDL-FC%,0.97 [0.83-1.13],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Ile,0.82 [0.69-0.99],1.000,,Isoleucine
Leu,0.78 [0.65-0.94],1.000,,Leucine
Total-BCAA,0.76 [0.63-0.92],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,0.74 [0.62-0.90],1.000,,Valine
