Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-CE%,1.11 [0.97-1.27],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-LDL-TG%,1.07 [0.94-1.22],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Ile,1.05 [0.93-1.20],1.000,,Isoleucine
Tyr,1.05 [0.92-1.20],1.000,,Tyrosine
Leu,1.03 [0.90-1.18],1.000,,Leucine
VLDL-CE,0.97 [0.85-1.11],1.000,,Cholesteryl Esters in VLDL
LDL-CE,0.95 [0.84-1.08],1.000,,Cholesteryl Esters in LDL
Total-CE,0.89 [0.79-1.02],1.000,,Total-Esterified Cholesterol
M-LDL-FC%,0.89 [0.78-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.86 [0.75-0.98],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
