Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.14 [1.09-1.20],0.036,*,Glycoprotein Acetyls
L-HDL-PL%,1.12 [1.07-1.17],0.088,,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-TG%,1.12 [1.07-1.17],0.733,,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.06 [1.02-1.11],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
PUFA,1.02 [0.97-1.07],1.000,,Polyunsaturated Fatty Acids
LDL-CE,1.00 [0.95-1.04],1.000,,Cholesteryl Esters in LDL
Total-CE,0.98 [0.94-1.03],1.000,,Total-Esterified Cholesterol
VLDL-CE,0.97 [0.92-1.02],1.000,,Cholesteryl Esters in VLDL
Omega-6/Omega-3,0.93 [0.89-0.98],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
LA%,0.88 [0.84-0.92],0.006,**,Linoleic Acid to Total-Fatty Acids percentage
