Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-PL%,1.08 [0.98-1.19],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-HDL-TG%,1.06 [0.96-1.17],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
L-HDL-PL%,1.02 [0.92-1.12],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-FC%,1.00 [0.91-1.10],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-FC%,1.00 [0.91-1.10],1.000,,Free Cholesterol to Total-Lipids in Large LDL percentage
Non-HDL-C,0.87 [0.79-0.95],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.85 [0.77-0.93],1.000,,LDL Cholesterol
S-HDL-C,0.78 [0.71-0.86],0.476,,Cholesterol in Small HDL
S-HDL-CE,0.78 [0.70-0.86],0.369,,Cholesteryl Esters in Small HDL
S-HDL-P,0.78 [0.70-0.86],0.496,,Concentration of Small HDL Particles
