Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-VLDL-TG%,1.11 [0.91-1.37],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
M-LDL-FC%,1.10 [0.92-1.32],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-CE%,1.09 [0.91-1.31],1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-HDL-C%,1.08 [0.90-1.31],1.000,,Cholesterol to Total-Lipids in Medium HDL percentage
L-LDL-TG%,1.00 [0.84-1.20],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
Val,0.97 [0.80-1.17],1.000,,Valine
M-VLDL-PL%,0.97 [0.80-1.16],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
ApoB/ApoA1,0.94 [0.78-1.13],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoA1,0.89 [0.72-1.09],1.000,,Apolipoprotein A1
ApoB,0.86 [0.71-1.03],1.000,,Apolipoprotein B
