Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.08 [0.94-1.24],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6%,1.07 [0.93-1.23],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,1.04 [0.91-1.20],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
LA,1.03 [0.89-1.18],1.000,,Linoleic Acid
Omega-6,1.02 [0.89-1.18],1.000,,Omega-6 Fatty Acids
MUFA%,0.99 [0.86-1.15],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
VLDL-CE,0.98 [0.85-1.14],1.000,,Cholesteryl Esters in VLDL
DHA%,0.96 [0.83-1.10],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-3%,0.96 [0.83-1.11],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,0.92 [0.80-1.06],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
