Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-PL%,1.15 [1.03-1.29],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
L-LDL-TG%,1.14 [1.02-1.28],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-TG%,1.07 [0.95-1.21],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
L-LDL-PL%,1.03 [0.91-1.16],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
M-LDL-FC%,1.01 [0.90-1.13],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C%,0.98 [0.88-1.10],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
HDL-C,0.92 [0.80-1.07],1.000,,HDL Cholesterol
Remnant-C,0.87 [0.78-0.98],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.87 [0.77-0.97],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.86 [0.77-0.97],1.000,,LDL Cholesterol
