Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.23 [1.13-1.33],0.206,,Glycoprotein Acetyls
Omega-6/Omega-3,1.20 [1.11-1.30],0.811,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-PL%,1.04 [0.95-1.13],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
HDL-C,1.03 [0.94-1.13],1.000,,HDL Cholesterol
HDL-CE,1.03 [0.94-1.13],1.000,,Cholesteryl Esters in HDL
His,0.95 [0.87-1.03],1.000,,Histidine
Unsaturation,0.81 [0.75-0.88],0.072,,Degree of Unsaturation
Omega-3,0.80 [0.73-0.87],0.212,,Omega-3 Fatty Acids
DHA,0.80 [0.73-0.88],0.316,,Docosahexaenoic Acid
Omega-3%,0.80 [0.74-0.87],0.013,*,Omega-3 Fatty Acids to Total-Fatty Acids percentage
