Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.05 [0.99-1.12],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,1.04 [0.97-1.10],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Omega-6/Omega-3,1.02 [0.96-1.09],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Val,1.01 [0.95-1.08],1.000,,Valine
Total-BCAA,1.01 [0.95-1.08],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-FC%,0.98 [0.92-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.95 [0.90-1.01],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.95 [0.89-1.01],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.95 [0.89-1.01],1.000,,LDL Cholesterol
Total-C,0.93 [0.87-0.98],1.000,,Total-Cholesterol
