Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.09 [0.92-1.29],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.09 [0.93-1.27],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
L-LDL-PL%,1.05 [0.88-1.24],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-LDL-FC%,1.02 [0.86-1.20],1.000,,Free Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-CE%,1.00 [0.86-1.17],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-VLDL-PL%,1.00 [0.85-1.17],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
Non-HDL-C,0.90 [0.77-1.06],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.89 [0.76-1.05],1.000,,Total-Cholesterol
Remnant-C,0.89 [0.75-1.04],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
VLDL-C,0.86 [0.73-1.02],1.000,,VLDL Cholesterol
