Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.45 [1.37-1.54],3.224e-33,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.45 [1.37-1.54],1.008e-31,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.43 [1.35-1.51],2.738e-30,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.40 [1.32-1.49],1.754e-21,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.39 [1.30-1.49],1.962e-16,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-PL%,1.35 [1.27-1.44],1.328e-16,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.35 [1.26-1.44],6.341e-13,***,Triglycerides to Total-Lipids in Medium VLDL percentage
MUFA%,1.34 [1.26-1.42],5.375e-14,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,1.33 [1.25-1.42],1.925e-14,***,Glycoprotein Acetyls
XL-VLDL-TG%,1.31 [1.21-1.43],8.298e-05,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-LDL-TG%,1.31 [1.23-1.38],1.531e-13,***,Triglycerides to Total-Lipids in Small LDL percentage
IDL-PL%,1.29 [1.21-1.37],9.404e-11,***,Phospholipids to Total-Lipids in IDL percentage
L-HDL-PL%,1.28 [1.21-1.35],6.144e-12,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-PL%,1.21 [1.14-1.28],1.706e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-PL%,1.20 [1.13-1.28],0.004,**,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-PL%,1.20 [1.13-1.28],0.004,**,Phospholipids to Total-Lipids in Small LDL percentage
S-LDL-FC%,0.86 [0.81-0.90],0.002,**,Free Cholesterol to Total-Lipids in Small LDL percentage
Omega-6%,0.85 [0.80-0.90],0.005,**,Omega-6 Fatty Acids to Total-Fatty Acids percentage
IDL-FC%,0.85 [0.80-0.90],7.852e-04,***,Free Cholesterol to Total-Lipids in IDL percentage
L-HDL-CE%,0.84 [0.80-0.89],9.894e-06,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.84 [0.80-0.89],3.335e-04,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
Cholines,0.84 [0.79-0.90],0.027,*,Total-Cholines
S-HDL-CE,0.84 [0.79-0.89],0.022,*,Cholesteryl Esters in Small HDL
M-HDL-FC%,0.84 [0.79-0.89],0.006,**,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-VLDL-PL,0.83 [0.78-0.89],0.021,*,Phospholipids in Small VLDL
M-VLDL-L,0.83 [0.78-0.89],0.005,**,Total-Lipids in Medium VLDL
L-LDL-CE%,0.83 [0.79-0.88],1.886e-04,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XL-HDL-CE%,0.83 [0.79-0.88],1.627e-06,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-HDL-C%,0.83 [0.79-0.88],3.513e-07,***,Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-FC%,0.83 [0.79-0.87],1.433e-07,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-VLDL-CE,0.83 [0.78-0.89],0.019,*,Cholesteryl Esters in Small VLDL
DHA,0.83 [0.77-0.89],0.015,*,Docosahexaenoic Acid
S-HDL-CE%,0.83 [0.78-0.88],4.854e-05,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
PUFA%,0.83 [0.78-0.87],2.979e-06,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Total-PL,0.82 [0.77-0.87],1.200e-04,***,Total-Phospholipids in Lipoprotein Particles
XL-VLDL-FC%,0.82 [0.76-0.88],0.019,*,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
SM,0.82 [0.76-0.87],4.488e-04,***,Sphingomyelins
M-VLDL-CE%,0.81 [0.78-0.85],5.070e-12,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
