Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-PL%,1.21 [1.00-1.46],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-HDL-TG%,1.12 [0.93-1.34],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
M-LDL-TG%,1.11 [0.93-1.32],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.10 [0.93-1.32],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.03 [0.86-1.23],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.97 [0.81-1.16],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,0.89 [0.74-1.07],1.000,,VLDL Cholesterol
Remnant-C,0.84 [0.70-1.00],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.80 [0.67-0.95],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.77 [0.65-0.92],1.000,,Total-Cholesterol
