Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.07 [0.90-1.26],1.000,,Phospholipids to Total-Lipids in IDL percentage
IDL-TG%,1.04 [0.88-1.23],1.000,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-FC%,1.03 [0.87-1.21],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
XL-HDL-FC,1.01 [0.81-1.25],1.000,,Free Cholesterol in Very Large HDL
SM,1.01 [0.84-1.20],1.000,,Sphingomyelins
M-VLDL-FC%,1.00 [0.85-1.18],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
LDL-CE,0.96 [0.82-1.14],1.000,,Cholesteryl Esters in LDL
HDL-CE,0.96 [0.79-1.18],1.000,,Cholesteryl Esters in HDL
Total-CE,0.95 [0.80-1.12],1.000,,Total-Esterified Cholesterol
VLDL-C,0.92 [0.78-1.09],1.000,,VLDL Cholesterol
