Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.20 [1.13-1.26],7.630e-06,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.19 [1.13-1.26],1.953e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.19 [1.12-1.25],1.021e-04,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.18 [1.12-1.24],1.787e-04,***,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,1.15 [1.09-1.22],0.225,,Glycoprotein Acetyls
XS-VLDL-C%,0.87 [0.83-0.91],0.012,*,Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-CE%,0.87 [0.82-0.91],0.004,**,Cholesteryl Esters to Total-Lipids in IDL percentage
Total-C,0.86 [0.82-0.91],0.025,*,Total-Cholesterol
XS-VLDL-CE%,0.86 [0.82-0.91],0.004,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Clinical LDL-C,0.86 [0.82-0.91],0.015,*,Clinical LDL Cholesterol
IDL-C%,0.86 [0.82-0.91],8.306e-04,***,Cholesterol to Total-Lipids in IDL percentage
L-LDL-C,0.86 [0.82-0.91],0.034,*,Cholesterol in Large LDL
Total-CE,0.86 [0.82-0.91],0.020,*,Total-Esterified Cholesterol
L-LDL-PL,0.86 [0.81-0.91],0.049,*,Phospholipids in Large LDL
M-LDL-FC,0.86 [0.81-0.91],0.039,*,Free Cholesterol in Medium LDL
M-VLDL-CE,0.86 [0.81-0.91],0.042,*,Cholesteryl Esters in Medium VLDL
IDL-C,0.86 [0.81-0.91],0.015,*,Cholesterol in IDL
IDL-FC,0.86 [0.81-0.91],0.041,*,Free Cholesterol in IDL
IDL-CE,0.86 [0.81-0.91],0.016,*,Cholesteryl Esters in IDL
LDL-FC,0.86 [0.81-0.90],0.010,*,Free Cholesterol in LDL
PUFA,0.85 [0.81-0.90],0.006,**,Polyunsaturated Fatty Acids
Omega-3%,0.85 [0.81-0.90],0.009,**,Omega-3 Fatty Acids to Total-Fatty Acids percentage
L-LDL-FC,0.85 [0.81-0.90],0.008,**,Free Cholesterol in Large LDL
M-LDL-C%,0.85 [0.81-0.89],2.530e-05,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.85 [0.81-0.89],4.784e-05,***,Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-C%,0.85 [0.81-0.89],1.835e-05,***,Cholesterol to Total-Lipids in Large LDL percentage
DHA,0.85 [0.80-0.90],0.025,*,Docosahexaenoic Acid
Omega-3,0.84 [0.79-0.90],0.010,**,Omega-3 Fatty Acids
Unsaturation,0.82 [0.78-0.87],1.049e-06,***,Degree of Unsaturation
