Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-VLDL-TG%,1.14 [1.03-1.27],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
M-LDL-PL%,1.12 [1.01-1.23],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.12 [1.02-1.22],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
Ala,1.06 [0.96-1.16],1.000,,Alanine
Gln,1.01 [0.92-1.11],1.000,,Glutamine
S-LDL-C%,0.81 [0.75-0.88],0.152,,Cholesterol to Total-Lipids in Small LDL percentage
Non-HDL-C,0.81 [0.74-0.89],0.739,,Total-Cholesterol Minus HDL-C
Clinical LDL-C,0.81 [0.74-0.88],0.483,,Clinical LDL Cholesterol
LDL-C,0.81 [0.74-0.88],0.573,,LDL Cholesterol
L-LDL-C,0.80 [0.73-0.88],0.658,,Cholesterol in Large LDL
