Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-LDL-PL%,1.21 [1.14-1.28],4.705e-06,***,Phospholipids to Total-Lipids in Small LDL percentage
Omega-6/Omega-3,1.18 [1.12-1.25],3.411e-04,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XS-VLDL-PL%,1.18 [1.12-1.24],8.336e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
GlycA,1.15 [1.09-1.22],0.302,,Glycoprotein Acetyls
M-LDL-FC%,1.02 [0.97-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB,0.86 [0.82-0.91],0.043,*,Apolipoprotein B
Total-C,0.86 [0.82-0.91],0.010,**,Total-Cholesterol
Total-CE,0.86 [0.82-0.91],0.012,*,Total-Esterified Cholesterol
L-LDL-C%,0.86 [0.82-0.91],0.002,**,Cholesterol to Total-Lipids in Large LDL percentage
Total-FC,0.86 [0.82-0.91],0.016,*,Total-Free Cholesterol
Total-L,0.86 [0.82-0.90],0.003,**,Total-Lipids in Lipoprotein Particles
LDL-P,0.86 [0.81-0.91],0.041,*,Concentration of LDL Particles
S-HDL-CE,0.86 [0.81-0.91],0.032,*,Cholesteryl Esters in Small HDL
Clinical LDL-C,0.86 [0.81-0.90],0.002,**,Clinical LDL Cholesterol
S-HDL-C,0.86 [0.81-0.91],0.024,*,Cholesterol in Small HDL
L-LDL-FC,0.86 [0.81-0.91],0.015,*,Free Cholesterol in Large LDL
M-LDL-CE%,0.86 [0.81-0.90],0.008,**,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Non-HDL-C,0.86 [0.81-0.90],0.001,**,Total-Cholesterol Minus HDL-C
S-LDL-P,0.86 [0.81-0.91],0.025,*,Concentration of Small LDL Particles
L-LDL-PL,0.85 [0.81-0.90],0.007,**,Phospholipids in Large LDL
LDL-FC,0.85 [0.81-0.90],0.005,**,Free Cholesterol in LDL
M-LDL-P,0.85 [0.81-0.90],0.017,*,Concentration of Medium LDL Particles
M-VLDL-TG,0.85 [0.81-0.90],0.025,*,Triglycerides in Medium VLDL
L-LDL-L,0.85 [0.81-0.90],0.002,**,Total-Lipids in Large LDL
L-VLDL-CE,0.85 [0.80-0.91],0.046,*,Cholesteryl Esters in Large VLDL
S-LDL-L,0.85 [0.81-0.90],0.004,**,Total-Lipids in Small LDL
VLDL-size,0.85 [0.80-0.90],0.014,*,Average Diameter for VLDL Particles
LDL-PL,0.85 [0.81-0.90],0.002,**,Phospholipids in LDL
M-VLDL-FC,0.85 [0.80-0.90],0.010,*,Free Cholesterol in Medium VLDL
L-LDL-C,0.85 [0.80-0.90],7.237e-04,***,Cholesterol in Large LDL
S-HDL-P,0.85 [0.80-0.90],0.006,**,Concentration of Small HDL Particles
LDL-L,0.85 [0.81-0.89],2.985e-04,***,Total-Lipids in LDL
M-VLDL-PL,0.85 [0.80-0.90],0.005,**,Phospholipids in Medium VLDL
Val,0.85 [0.80-0.90],0.025,*,Valine
S-LDL-C%,0.85 [0.81-0.89],1.410e-05,***,Cholesterol to Total-Lipids in Small LDL percentage
Omega-6,0.85 [0.80-0.89],4.596e-04,***,Omega-6 Fatty Acids
L-LDL-CE,0.85 [0.80-0.89],4.249e-04,***,Cholesteryl Esters in Large LDL
LDL-C,0.85 [0.80-0.89],1.351e-04,***,LDL Cholesterol
M-VLDL-P,0.84 [0.80-0.89],0.003,**,Concentration of Medium VLDL Particles
LA,0.84 [0.80-0.89],1.189e-04,***,Linoleic Acid
S-LDL-C,0.84 [0.80-0.89],7.093e-04,***,Cholesterol in Small LDL
M-LDL-FC,0.84 [0.80-0.89],8.217e-04,***,Free Cholesterol in Medium LDL
S-LDL-CE,0.84 [0.80-0.89],5.772e-04,***,Cholesteryl Esters in Small LDL
LDL-CE,0.84 [0.80-0.89],7.639e-05,***,Cholesteryl Esters in LDL
M-VLDL-L,0.84 [0.80-0.89],3.686e-04,***,Total-Lipids in Medium VLDL
M-LDL-PL,0.84 [0.79-0.89],2.587e-04,***,Phospholipids in Medium LDL
M-LDL-L,0.84 [0.79-0.89],7.128e-05,***,Total-Lipids in Medium LDL
S-LDL-CE%,0.84 [0.79-0.88],1.909e-05,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-LDL-C,0.84 [0.79-0.88],4.788e-05,***,Cholesterol in Medium LDL
L-LDL-CE%,0.84 [0.79-0.88],3.143e-06,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-LDL-CE,0.84 [0.79-0.88],6.389e-05,***,Cholesteryl Esters in Medium LDL
Omega-3%,0.83 [0.79-0.88],1.995e-05,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Albumin,0.83 [0.79-0.87],5.547e-07,***,Albumin
PUFA,0.82 [0.78-0.87],3.423e-07,***,Polyunsaturated Fatty Acids
DHA,0.82 [0.77-0.87],1.045e-05,***,Docosahexaenoic Acid
Omega-3,0.80 [0.75-0.85],7.303e-08,***,Omega-3 Fatty Acids
