Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.11 [1.08-1.14],3.362e-08,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.11 [1.08-1.14],1.070e-07,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.10 [1.07-1.13],5.517e-07,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.08 [1.05-1.11],0.005,**,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.08 [1.06-1.11],7.885e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-PL%,1.08 [1.05-1.11],0.023,*,Phospholipids to Total-Lipids in Small HDL percentage
XS-VLDL-TG%,1.08 [1.05-1.11],0.011,*,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-L,0.93 [0.90-0.96],0.049,*,Total-Lipids in Large LDL
LDL-L,0.93 [0.90-0.96],0.038,*,Total-Lipids in LDL
LDL-CE,0.93 [0.90-0.96],0.049,*,Cholesteryl Esters in LDL
Non-HDL-C,0.93 [0.90-0.95],0.017,*,Total-Cholesterol Minus HDL-C
M-LDL-C,0.93 [0.90-0.95],0.025,*,Cholesterol in Medium LDL
L-LDL-C,0.93 [0.90-0.95],0.014,*,Cholesterol in Large LDL
LDL-C,0.93 [0.90-0.95],0.008,**,LDL Cholesterol
S-VLDL-FC%,0.93 [0.90-0.95],0.006,**,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-LDL-P,0.92 [0.90-0.95],0.023,*,Concentration of Medium LDL Particles
LDL-PL,0.92 [0.90-0.95],0.011,*,Phospholipids in LDL
S-LDL-C,0.92 [0.90-0.95],0.009,**,Cholesterol in Small LDL
XS-VLDL-C%,0.92 [0.90-0.95],3.482e-04,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-FC%,0.92 [0.90-0.95],6.703e-04,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-C,0.92 [0.90-0.95],0.011,*,Cholesterol in Medium VLDL
IDL-FC,0.92 [0.90-0.95],0.012,*,Free Cholesterol in IDL
XS-VLDL-CE%,0.92 [0.90-0.95],2.501e-04,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-LDL-PL,0.92 [0.90-0.95],0.005,**,Phospholipids in Large LDL
S-VLDL-PL%,0.92 [0.90-0.95],0.004,**,Phospholipids to Total-Lipids in Small VLDL percentage
Clinical LDL-C,0.92 [0.90-0.95],4.837e-04,***,Clinical LDL Cholesterol
IDL-C,0.92 [0.90-0.95],0.002,**,Cholesterol in IDL
IDL-P,0.92 [0.89-0.95],0.007,**,Concentration of IDL Particles
IDL-CE,0.92 [0.89-0.95],0.002,**,Cholesteryl Esters in IDL
M-VLDL-CE,0.92 [0.89-0.94],0.001,**,Cholesteryl Esters in Medium VLDL
M-LDL-FC,0.92 [0.89-0.94],4.267e-04,***,Free Cholesterol in Medium LDL
L-LDL-FC,0.92 [0.89-0.94],3.859e-04,***,Free Cholesterol in Large LDL
LDL-FC,0.92 [0.89-0.94],2.277e-04,***,Free Cholesterol in LDL
S-LDL-C%,0.92 [0.89-0.94],2.673e-05,***,Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-C%,0.92 [0.89-0.94],1.019e-05,***,Cholesterol to Total-Lipids in Large LDL percentage
LA%,0.92 [0.89-0.94],3.267e-05,***,Linoleic Acid to Total-Fatty Acids percentage
S-LDL-FC,0.91 [0.89-0.94],1.226e-04,***,Free Cholesterol in Small LDL
IDL-C%,0.91 [0.89-0.93],4.226e-08,***,Cholesterol to Total-Lipids in IDL percentage
M-LDL-C%,0.91 [0.89-0.93],1.554e-07,***,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-CE%,0.91 [0.89-0.93],8.468e-08,***,Cholesteryl Esters to Total-Lipids in IDL percentage
