Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.18 [1.04-1.35],1.000,,Glycoprotein Acetyls
Pyruvate,1.08 [0.95-1.22],1.000,,Pyruvate
M-LDL-PL%,1.07 [0.94-1.23],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Glu,1.01 [0.90-1.15],1.000,,Glucose
Lactate,1.01 [0.89-1.16],1.000,,Lactate
M-LDL-FC%,1.00 [0.88-1.13],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Phe,0.96 [0.85-1.10],1.000,,Phenylalanine
Ile,0.92 [0.80-1.05],1.000,,Isoleucine
Leu,0.84 [0.73-0.97],1.000,,Leucine
His,0.83 [0.73-0.95],1.000,,Histidine
