Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.13 [0.95-1.33],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Tyr,1.11 [0.93-1.32],1.000,,Tyrosine
Omega-6/Omega-3,1.10 [0.93-1.30],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Ile,1.03 [0.87-1.22],1.000,,Isoleucine
ApoB/ApoA1,1.03 [0.87-1.22],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-C,0.97 [0.81-1.15],1.000,,VLDL Cholesterol
Non-HDL-C,0.94 [0.79-1.11],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,0.94 [0.79-1.11],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.91 [0.77-1.07],1.000,,Total-Cholesterol
M-LDL-FC%,0.90 [0.77-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
