Abbreviations,N_snp,OR(95%CI),P(Bonferroni),P-star,Metabolite
S-VLDL-C%,527,1.124 [0.959-1.319],1.000,,Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-C%,604,1.121 [0.952-1.320],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
MUFA,654,1.103 [0.923-1.318],1.000,,Monounsaturated Fatty Acids
IDL-P,505,1.076 [0.916-1.264],1.000,,Concentration of IDL Particles
Non-HDL-C,563,1.044 [0.874-1.248],1.000,,Total-Cholesterol Minus HDL-C
S-HDL-CE,360,0.977 [0.801-1.193],1.000,,Cholesteryl Esters in Small HDL
L-HDL-P,633,0.976 [0.858-1.109],1.000,,Concentration of Large HDL Particles
L-HDL-CE,698,0.963 [0.844-1.097],1.000,,Cholesteryl Esters in Large HDL
M-LDL-TG%,456,0.951 [0.831-1.088],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,375,0.870 [0.711-1.064],1.000,,Phospholipids to Total-Lipids in Very Small VLDL percentage
