Abbreviations,N_snp,OR(95%CI),P(Bonferroni),P-star,Metabolite
L-LDL-CE,502,1.028 [0.957-1.104],1.000,,Cholesteryl Esters in Large LDL
M-VLDL-PL,632,1.016 [0.950-1.088],1.000,,Phospholipids in Medium VLDL
XL-HDL-PL%,441,1.015 [0.958-1.076],1.000,,Phospholipids to Total-Lipids in Very Large HDL percentage
XL-VLDL-PL,607,1.005 [0.941-1.074],1.000,,Phospholipids in Very Large VLDL
M-LDL-FC,407,1.001 [0.933-1.074],1.000,,Free Cholesterol in Medium LDL
L-VLDL-P,622,0.999 [0.937-1.066],1.000,,Concentration of Large VLDL Particles
S-HDL-P,416,0.991 [0.908-1.083],1.000,,Concentration of Small HDL Particles
L-VLDL-PL%,580,0.990 [0.937-1.046],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
S-HDL-FC,483,0.980 [0.897-1.072],1.000,,Free Cholesterol in Small HDL
SFA%,94,0.911 [0.760-1.093],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
