Abbreviations,N_snp,OR(95%CI),P(Bonferroni),P-star,Metabolite
XXL-VLDL-FC%,173,1.138 [1.061-1.221],1.000,,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LA%,226,1.069 [1.025-1.115],1.000,,Linoleic Acid to Total-Fatty Acids percentage
S-HDL-C,410,1.044 [0.998-1.093],1.000,,Cholesterol in Small HDL
XL-HDL-CE,664,1.028 [0.999-1.058],1.000,,Cholesteryl Esters in Very Large HDL
IDL-C%,558,1.023 [0.988-1.059],1.000,,Cholesterol to Total-Lipids in IDL percentage
L-HDL-TG%,637,0.997 [0.964-1.030],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
DHA%,240,0.993 [0.955-1.032],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
XXL-VLDL-CE,621,0.990 [0.954-1.029],1.000,,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XS-VLDL-PL%,375,0.971 [0.919-1.026],1.000,,Phospholipids to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-TG%,153,0.898 [0.841-0.959],1.000,,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
