Abbreviations,N_snp,OR(95%CI),P(Bonferroni),P-star,Metabolite
M-VLDL-PL%,523,1.034 [0.996-1.075],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
LA%,226,1.025 [0.976-1.076],1.000,,Linoleic Acid to Total-Fatty Acids percentage
LDL-C,476,1.024 [0.987-1.064],1.000,,LDL Cholesterol
M-LDL-TG%,456,1.009 [0.977-1.043],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
XL-VLDL-FC,610,1.003 [0.967-1.041],1.000,,Free Cholesterol in Very Large VLDL
XXL-VLDL-P,529,0.999 [0.960-1.040],1.000,,Concentration of Chylomicrons and Extremely Large VLDL Particles
VLDL-C,644,0.999 [0.964-1.035],1.000,,VLDL Cholesterol
M-VLDL-P,612,0.998 [0.960-1.037],1.000,,Concentration of Medium VLDL Particles
S-HDL-FC,483,0.991 [0.952-1.032],1.000,,Free Cholesterol in Small HDL
DHA%,240,0.976 [0.943-1.009],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
