Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Gln,0.1066,0.0959,Glutamine
Citrate,0.0956,0.0907,Citrate
3-Hydroxybutyrate,0.0919,0.0786,3-Hydroxybutyrate
M-LDL-TG%,0.0567,0.0546,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-CE%,0.0477,0.0360,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Albumin,0.0400,0.0359,Albumin
Acetoacetate,0.0249,0.0337,Acetoacetate
GlycA,0.0253,0.0315,Glycoprotein Acetyls
Lactate,0.0272,0.0285,Lactate
Tyr,0.0200,0.0250,Tyrosine
LDL-size,0.0240,0.0249,Average Diameter for LDL Particles
M-LDL-C%,0.0245,0.0211,Cholesterol to Total-Lipids in Medium LDL percentage
Omega-3%,0.0180,0.0193,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Ala,0.0167,0.0190,Alanine
IDL-FC%,0.0219,0.0187,Free Cholesterol to Total-Lipids in IDL percentage
Glu,0.0125,0.0186,Glucose
XS-VLDL-PL%,0.0215,0.0174,Phospholipids to Total-Lipids in Very Small VLDL percentage
Creatinine,0.0152,0.0168,Creatinine
L-HDL-TG%,0.0159,0.0168,Triglycerides to Total-Lipids in Large HDL percentage
L-LDL-PL%,0.0139,0.0165,Phospholipids to Total-Lipids in Large LDL percentage
XS-VLDL-FC%,0.0133,0.0162,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
PUFA,0.0160,0.0157,Polyunsaturated Fatty Acids
Phe,0.0123,0.0146,Phenylalanine
Pyruvate,0.0110,0.0140,Pyruvate
MUFA%,0.0127,0.0138,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-C%,0.0164,0.0138,Cholesterol to Total-Lipids in Small LDL percentage
Acetate,0.0199,0.0134,Acetate
SFA%,0.0085,0.0126,Saturated Fatty Acids to Total-Fatty Acids percentage
Glu-lactate,0.0095,0.0120,Glucose-lactate
DHA%,0.0135,0.0117,Docosahexaenoic Acid to Total-Fatty Acids percentage
Acetone,0.0067,0.0098,Acetone
Gly,0.0088,0.0092,Glycine
Sc-ala,0.0075,0.0089,Spectrometer-corrected alanine
DHA,0.0105,0.0086,Docosahexaenoic Acid
Unsaturation,0.0088,0.0080,Degree of Unsaturation
IDL-CE%,0.0062,0.0077,Cholesteryl Esters to Total-Lipids in IDL percentage
XL-HDL-TG,0.0060,0.0069,Triglycerides in Very Large HDL
Ile,0.0042,0.0068,Isoleucine
XL-HDL-CE%,0.0092,0.0065,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-LDL-CE%,0.0038,0.0065,Cholesteryl Esters to Total-Lipids in Small LDL percentage
IDL-PL%,0.0085,0.0064,Phospholipids to Total-Lipids in IDL percentage
L-VLDL-TG%,0.0052,0.0057,Triglycerides to Total-Lipids in Large VLDL percentage
XXL-VLDL-CE%,0.0063,0.0056,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Leu,0.0058,0.0052,Leucine
S-LDL-PL%,0.0045,0.0052,Phospholipids to Total-Lipids in Small LDL percentage
His,0.0033,0.0052,Histidine
PUFA/MUFA,0.0035,0.0043,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Omega-6/Omega-3,0.0045,0.0043,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-VLDL-PL%,0.0048,0.0043,Phospholipids to Total-Lipids in Large VLDL percentage
LDL-TG,0.0033,0.0040,Triglycerides in LDL
LA,0.0032,0.0040,Linoleic Acid
L-LDL-C%,0.0055,0.0039,Cholesterol to Total-Lipids in Large LDL percentage
XXL-VLDL-TG%,0.0012,0.0037,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-C%,0.0008,0.0036,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-PL%,0.0027,0.0035,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-CE%,0.0022,0.0029,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XL-HDL-TG%,0.0023,0.0026,Triglycerides to Total-Lipids in Very Large HDL percentage
VLDL-size,0.0020,0.0021,Average Diameter for VLDL Particles
Omega-3,0.0012,0.0017,Omega-3 Fatty Acids
LA%,0.0008,0.0016,Linoleic Acid to Total-Fatty Acids percentage
Val,0.0022,0.0015,Valine
XXL-VLDL-PL%,0.0007,0.0013,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
PUFA%,0.0007,0.0010,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
