Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Citrate,0.1305,0.1320,Citrate
Gly,0.1268,0.1186,Glycine
IDL-CE%,0.0923,0.1100,Cholesteryl Esters to Total-Lipids in IDL percentage
Albumin,0.1195,0.1078,Albumin
Creatinine,0.0795,0.0856,Creatinine
GlycA,0.0748,0.0607,Glycoprotein Acetyls
XXL-VLDL-FC%,0.0273,0.0277,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
His,0.0257,0.0259,Histidine
S-HDL-PL%,0.0215,0.0201,Phospholipids to Total-Lipids in Small HDL percentage
Omega-6/Omega-3,0.0167,0.0180,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Total-BCAA,0.0162,0.0153,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Tyr,0.0177,0.0151,Tyrosine
IDL-PL%,0.0160,0.0145,Phospholipids to Total-Lipids in IDL percentage
Unsaturation,0.0123,0.0143,Degree of Unsaturation
Omega-3,0.0148,0.0134,Omega-3 Fatty Acids
Ile,0.0092,0.0124,Isoleucine
3-Hydroxybutyrate,0.0123,0.0124,3-Hydroxybutyrate
DHA,0.0147,0.0120,Docosahexaenoic Acid
Omega-3%,0.0130,0.0118,Omega-3 Fatty Acids to Total-Fatty Acids percentage
L-LDL-PL%,0.0140,0.0114,Phospholipids to Total-Lipids in Large LDL percentage
Gln,0.0088,0.0107,Glutamine
Glu-lactate,0.0095,0.0105,Glucose-lactate
L-HDL-PL%,0.0082,0.0098,Phospholipids to Total-Lipids in Large HDL percentage
Lactate,0.0075,0.0098,Lactate
Ala,0.0047,0.0091,Alanine
XL-HDL-C%,0.0080,0.0087,Cholesterol to Total-Lipids in Very Large HDL percentage
L-LDL-CE%,0.0068,0.0085,Cholesteryl Esters to Total-Lipids in Large LDL percentage
LA%,0.0077,0.0077,Linoleic Acid to Total-Fatty Acids percentage
Leu,0.0097,0.0076,Leucine
M-LDL-PL%,0.0083,0.0075,Phospholipids to Total-Lipids in Medium LDL percentage
Sc-ala,0.0042,0.0070,Spectrometer-corrected alanine
LDL-size,0.0058,0.0067,Average Diameter for LDL Particles
Acetoacetate,0.0045,0.0063,Acetoacetate
Glu,0.0048,0.0063,Glucose
S-HDL-C%,0.0057,0.0062,Cholesterol to Total-Lipids in Small HDL percentage
Pyruvate,0.0038,0.0054,Pyruvate
M-LDL-CE%,0.0052,0.0051,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Val,0.0055,0.0045,Valine
IDL-FC%,0.0033,0.0038,Free Cholesterol to Total-Lipids in IDL percentage
Acetate,0.0048,0.0032,Acetate
XL-HDL-TG,0.0025,0.0030,Triglycerides in Very Large HDL
XXL-VLDL-CE%,0.0028,0.0027,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-PL,0.0020,0.0022,Phospholipids in Small LDL
DHA%,0.0028,0.0022,Docosahexaenoic Acid to Total-Fatty Acids percentage
IDL-C%,0.0027,0.0019,Cholesterol to Total-Lipids in IDL percentage
Phe,0.0017,0.0012,Phenylalanine
XS-VLDL-PL%,0.0010,0.0011,Phospholipids to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-PL%,0.0010,0.0008,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-TG%,0.0003,0.0005,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-CE%,0.0002,0.0005,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-LDL-C%,0.0005,0.0004,Cholesterol to Total-Lipids in Medium LDL percentage
Acetone,0.0007,0.0002,Acetone
SFA%,0.0002,0.0002,Saturated Fatty Acids to Total-Fatty Acids percentage
