Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
IDL-CE%,0.1015,0.1289,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-PL%,0.0678,0.0787,Phospholipids to Total-Lipids in IDL percentage
Citrate,0.0942,0.0777,Citrate
M-LDL-PL%,0.0689,0.0518,Phospholipids to Total-Lipids in Medium LDL percentage
Glu,0.0270,0.0401,Glucose
Glu-lactate,0.0312,0.0317,Glucose-lactate
3-Hydroxybutyrate,0.0192,0.0305,3-Hydroxybutyrate
Creatinine,0.0244,0.0301,Creatinine
ApoB/ApoA1,0.0335,0.0248,Apolipoprotein B to Apolipoprotein A1 ratio
L-LDL-CE%,0.0319,0.0247,Cholesteryl Esters to Total-Lipids in Large LDL percentage
LDL-size,0.0267,0.0245,Average Diameter for LDL Particles
Acetate,0.0202,0.0240,Acetate
Tyr,0.0137,0.0239,Tyrosine
Gln,0.0275,0.0225,Glutamine
Ala,0.0244,0.0209,Alanine
Sc-ala,0.0274,0.0209,Spectrometer-corrected alanine
Gly,0.0248,0.0200,Glycine
DHA%,0.0247,0.0198,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-C%,0.0215,0.0196,Cholesterol to Total-Lipids in Medium LDL percentage
Phe,0.0078,0.0190,Phenylalanine
His,0.0197,0.0179,Histidine
Acetone,0.0152,0.0171,Acetone
L-LDL-C%,0.0187,0.0152,Cholesterol to Total-Lipids in Large LDL percentage
Albumin,0.0157,0.0148,Albumin
XS-VLDL-PL%,0.0131,0.0145,Phospholipids to Total-Lipids in Very Small VLDL percentage
Pyruvate,0.0197,0.0127,Pyruvate
L-HDL-CE%,0.0137,0.0121,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Acetoacetate,0.0103,0.0113,Acetoacetate
LA%,0.0129,0.0099,Linoleic Acid to Total-Fatty Acids percentage
SFA%,0.0088,0.0089,Saturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-CE%,0.0097,0.0088,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-HDL-CE,0.0095,0.0086,Cholesteryl Esters in Small HDL
Omega-3%,0.0097,0.0085,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Lactate,0.0075,0.0082,Lactate
Total-BCAA,0.0083,0.0077,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
L-VLDL-FC%,0.0085,0.0076,Free Cholesterol to Total-Lipids in Large VLDL percentage
XXL-VLDL-CE%,0.0099,0.0075,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-PL%,0.0072,0.0069,Phospholipids to Total-Lipids in Small LDL percentage
GlycA,0.0062,0.0066,Glycoprotein Acetyls
XL-HDL-CE%,0.0034,0.0060,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Unsaturation,0.0050,0.0056,Degree of Unsaturation
Omega-3,0.0069,0.0052,Omega-3 Fatty Acids
XL-HDL-C%,0.0053,0.0050,Cholesterol to Total-Lipids in Very Large HDL percentage
Omega-6%,0.0037,0.0050,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-PL%,0.0062,0.0049,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Leu,0.0022,0.0046,Leucine
XL-VLDL-PL%,0.0028,0.0044,Phospholipids to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-FC%,0.0033,0.0035,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-FC%,0.0033,0.0035,Free Cholesterol to Total-Lipids in Large HDL percentage
Ile,0.0045,0.0031,Isoleucine
L-HDL-PL%,0.0028,0.0025,Phospholipids to Total-Lipids in Large HDL percentage
MUFA%,0.0012,0.0023,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,0.0013,0.0014,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XL-HDL-PL%,0.0018,0.0012,Phospholipids to Total-Lipids in Very Large HDL percentage
XXL-VLDL-TG%,0.0018,0.0012,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
DHA,0.0007,0.0009,Docosahexaenoic Acid
Val,0.0012,0.0007,Valine
