Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
MUFA%,0.0825,0.1717,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Albumin,0.1405,0.1314,Albumin
GlycA,0.1113,0.1088,Glycoprotein Acetyls
L-LDL-C%,0.0775,0.0667,Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-PL%,0.0498,0.0613,Phospholipids to Total-Lipids in Large HDL percentage
IDL-PL%,0.0502,0.0518,Phospholipids to Total-Lipids in IDL percentage
L-LDL-CE%,0.0420,0.0386,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Glu,0.0473,0.0372,Glucose
PUFA%,0.0252,0.0345,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.0205,0.0261,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
His,0.0317,0.0251,Histidine
Ala,0.0297,0.0190,Alanine
Omega-3%,0.0238,0.0181,Omega-3 Fatty Acids to Total-Fatty Acids percentage
LA%,0.0195,0.0176,Linoleic Acid to Total-Fatty Acids percentage
Sc-ala,0.0238,0.0151,Spectrometer-corrected alanine
Gly,0.0200,0.0148,Glycine
Phe,0.0207,0.0138,Phenylalanine
Creatinine,0.0150,0.0126,Creatinine
Tyr,0.0157,0.0116,Tyrosine
Unsaturation,0.0107,0.0111,Degree of Unsaturation
Lactate,0.0120,0.0110,Lactate
Gln,0.0102,0.0099,Glutamine
DHA,0.0117,0.0098,Docosahexaenoic Acid
Omega-6/Omega-3,0.0092,0.0086,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Citrate,0.0108,0.0080,Citrate
L-LDL-PL%,0.0093,0.0077,Phospholipids to Total-Lipids in Large LDL percentage
3-Hydroxybutyrate,0.0112,0.0073,3-Hydroxybutyrate
DHA%,0.0088,0.0065,Docosahexaenoic Acid to Total-Fatty Acids percentage
IDL-CE%,0.0077,0.0051,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-CE%,0.0055,0.0049,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-LDL-PL%,0.0053,0.0047,Phospholipids to Total-Lipids in Small LDL percentage
Acetoacetate,0.0072,0.0046,Acetoacetate
L-VLDL-CE,0.0035,0.0037,Cholesteryl Esters in Large VLDL
Acetate,0.0045,0.0028,Acetate
Glu-lactate,0.0030,0.0027,Glucose-lactate
XXL-VLDL-PL%,0.0035,0.0026,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-FC%,0.0037,0.0021,Free Cholesterol to Total-Lipids in Large VLDL percentage
SFA%,0.0025,0.0017,Saturated Fatty Acids to Total-Fatty Acids percentage
Leu,0.0017,0.0016,Leucine
Pyruvate,0.0028,0.0016,Pyruvate
XXL-VLDL-CE%,0.0015,0.0012,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-CE%,0.0017,0.0010,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
IDL-FC%,0.0013,0.0009,Free Cholesterol to Total-Lipids in IDL percentage
Acetone,0.0010,0.0009,Acetone
S-LDL-C%,0.0015,0.0007,Cholesterol to Total-Lipids in Small LDL percentage
XL-VLDL-CE%,0.0008,0.0005,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-HDL-PL%,0.0005,0.0005,Phospholipids to Total-Lipids in Medium HDL percentage
XXL-VLDL-FC%,0.0003,0.0003,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
