Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
LA%,0.0997,0.1435,Linoleic Acid to Total-Fatty Acids percentage
L-LDL-TG%,0.0690,0.1207,Triglycerides to Total-Lipids in Large LDL percentage
Glu,0.1358,0.1178,Glucose
Creatinine,0.0857,0.0814,Creatinine
S-LDL-CE%,0.0508,0.0494,Cholesteryl Esters to Total-Lipids in Small LDL percentage
GlycA,0.0678,0.0457,Glycoprotein Acetyls
IDL-CE,0.0283,0.0384,Cholesteryl Esters in IDL
IDL-CE%,0.0235,0.0368,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-PL%,0.0325,0.0308,Phospholipids to Total-Lipids in Small LDL percentage
IDL-FC%,0.0308,0.0296,Free Cholesterol to Total-Lipids in IDL percentage
Total-BCAA,0.0345,0.0246,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Gly,0.0297,0.0245,Glycine
Acetate,0.0292,0.0220,Acetate
Albumin,0.0242,0.0170,Albumin
Citrate,0.0260,0.0168,Citrate
His,0.0142,0.0140,Histidine
Omega-3,0.0130,0.0139,Omega-3 Fatty Acids
Val,0.0195,0.0133,Valine
Acetoacetate,0.0227,0.0133,Acetoacetate
LA,0.0102,0.0130,Linoleic Acid
Glu-lactate,0.0153,0.0127,Glucose-lactate
L-LDL-C%,0.0072,0.0110,Cholesterol to Total-Lipids in Large LDL percentage
3-Hydroxybutyrate,0.0177,0.0100,3-Hydroxybutyrate
LDL-FC,0.0040,0.0098,Free Cholesterol in LDL
DHA,0.0108,0.0095,Docosahexaenoic Acid
L-HDL-FC%,0.0112,0.0094,Free Cholesterol to Total-Lipids in Large HDL percentage
Phe,0.0067,0.0067,Phenylalanine
S-LDL-C%,0.0045,0.0066,Cholesterol to Total-Lipids in Small LDL percentage
Leu,0.0082,0.0065,Leucine
Acetone,0.0097,0.0057,Acetone
Ile,0.0078,0.0057,Isoleucine
M-LDL-C%,0.0027,0.0045,Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,0.0055,0.0044,Phospholipids to Total-Lipids in Medium LDL percentage
Sc-ala,0.0062,0.0043,Spectrometer-corrected alanine
LDL-size,0.0047,0.0040,Average Diameter for LDL Particles
Omega-6/Omega-3,0.0050,0.0034,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Tyr,0.0048,0.0032,Tyrosine
M-HDL-PL%,0.0027,0.0030,Phospholipids to Total-Lipids in Medium HDL percentage
PUFA,0.0037,0.0028,Polyunsaturated Fatty Acids
Ala,0.0035,0.0024,Alanine
Gln,0.0027,0.0023,Glutamine
SFA%,0.0027,0.0020,Saturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-FC%,0.0028,0.0015,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
DHA%,0.0018,0.0013,Docosahexaenoic Acid to Total-Fatty Acids percentage
IDL-PL%,0.0010,0.0006,Phospholipids to Total-Lipids in IDL percentage
Unsaturation,0.0003,0.0004,Degree of Unsaturation
