Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Albumin,0.0912,0.0749,Albumin
S-HDL-FC%,0.0730,0.0585,Free Cholesterol to Total-Lipids in Small HDL percentage
Tyr,0.0492,0.0571,Tyrosine
Citrate,0.0728,0.0566,Citrate
IDL-PL%,0.0495,0.0547,Phospholipids to Total-Lipids in IDL percentage
Acetoacetate,0.0563,0.0476,Acetoacetate
Creatinine,0.0630,0.0422,Creatinine
Leu,0.0430,0.0334,Leucine
Lactate,0.0217,0.0333,Lactate
Acetone,0.0422,0.0285,Acetone
Total-BCAA,0.0207,0.0274,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
LDL-size,0.0260,0.0274,Average Diameter for LDL Particles
VLDL-size,0.0230,0.0263,Average Diameter for VLDL Particles
L-VLDL-TG%,0.0198,0.0244,Triglycerides to Total-Lipids in Large VLDL percentage
MUFA%,0.0032,0.0243,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
His,0.0183,0.0230,Histidine
Pyruvate,0.0240,0.0206,Pyruvate
Gln,0.0135,0.0191,Glutamine
IDL-FC%,0.0100,0.0160,Free Cholesterol to Total-Lipids in IDL percentage
Glu-lactate,0.0083,0.0157,Glucose-lactate
Val,0.0117,0.0154,Valine
M-HDL-FC%,0.0195,0.0151,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-HDL-CE%,0.0118,0.0141,Cholesteryl Esters to Total-Lipids in Small HDL percentage
Omega-6/Omega-3,0.0090,0.0125,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-LDL-PL%,0.0175,0.0118,Phospholipids to Total-Lipids in Large LDL percentage
S-HDL-C%,0.0108,0.0106,Cholesterol to Total-Lipids in Small HDL percentage
Ala,0.0112,0.0106,Alanine
L-HDL-PL%,0.0105,0.0103,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-CE,0.0095,0.0095,Cholesteryl Esters in Small HDL
Acetate,0.0090,0.0092,Acetate
XL-HDL-CE,0.0083,0.0091,Cholesteryl Esters in Very Large HDL
Glu,0.0108,0.0091,Glucose
XXL-VLDL-TG%,0.0075,0.0086,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-TG%,0.0097,0.0084,Triglycerides to Total-Lipids in Large LDL percentage
XXL-VLDL-CE%,0.0055,0.0083,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-PL%,0.0067,0.0082,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-TG,0.0080,0.0072,Triglycerides in Large HDL
LDL-L,0.0048,0.0071,Total-Lipids in LDL
GlycA,0.0062,0.0062,Glycoprotein Acetyls
Ile,0.0057,0.0060,Isoleucine
M-LDL-PL%,0.0042,0.0059,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-TG,0.0037,0.0059,Triglycerides in Medium VLDL
M-LDL-CE%,0.0043,0.0056,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.0038,0.0056,Cholesterol to Total-Lipids in Small LDL percentage
XXL-VLDL-FC%,0.0047,0.0050,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-3%,0.0020,0.0049,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Phe,0.0033,0.0048,Phenylalanine
XL-HDL-FC,0.0043,0.0041,Free Cholesterol in Very Large HDL
Gly,0.0027,0.0039,Glycine
SFA%,0.0017,0.0039,Saturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-C%,0.0015,0.0035,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-CE%,0.0028,0.0030,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XXL-VLDL-PL%,0.0037,0.0030,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-FC%,0.0020,0.0028,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-3,0.0038,0.0026,Omega-3 Fatty Acids
XS-VLDL-PL%,0.0028,0.0025,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,0.0028,0.0024,Triglycerides to Total-Lipids in Medium LDL percentage
Sc-ala,0.0017,0.0023,Spectrometer-corrected alanine
MUFA,0.0012,0.0020,Monounsaturated Fatty Acids
SM,0.0022,0.0016,Sphingomyelins
XL-VLDL-CE%,0.0015,0.0016,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-LDL-CE%,0.0042,0.0015,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XL-HDL-TG%,0.0008,0.0014,Triglycerides to Total-Lipids in Very Large HDL percentage
DHA%,0.0008,0.0013,Docosahexaenoic Acid to Total-Fatty Acids percentage
S-LDL-P,0.0013,0.0013,Concentration of Small LDL Particles
Unsaturation,0.0012,0.0013,Degree of Unsaturation
XS-VLDL-C%,0.0007,0.0012,Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-HDL-TG,0.0022,0.0012,Triglycerides in Very Large HDL
IDL-CE%,0.0010,0.0012,Cholesteryl Esters to Total-Lipids in IDL percentage
DHA,0.0007,0.0011,Docosahexaenoic Acid
3-Hydroxybutyrate,0.0008,0.0009,3-Hydroxybutyrate
PUFA/MUFA,0.0007,0.0009,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XL-HDL-C%,0.0012,0.0009,Cholesterol to Total-Lipids in Very Large HDL percentage
ApoB/ApoA1,0.0005,0.0005,Apolipoprotein B to Apolipoprotein A1 ratio
S-HDL-PL%,0.0007,0.0003,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-CE%,0.0002,0.0003,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
LA%,0.0002,7.5643e-05,Linoleic Acid to Total-Fatty Acids percentage
