Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Glu-lactate,0.1282,0.2646,Glucose-lactate
Glu,0.1987,0.2058,Glucose
IDL-CE,0.0578,0.0811,Cholesteryl Esters in IDL
IDL-CE%,0.0597,0.0643,Cholesteryl Esters to Total-Lipids in IDL percentage
M-LDL-C%,0.0535,0.0513,Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE,0.0243,0.0281,Cholesteryl Esters in Medium VLDL
S-LDL-CE%,0.0600,0.0281,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Remnant-C,0.0223,0.0277,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-CE,0.0158,0.0254,Total-Esterified Cholesterol
Sc-ala,0.0345,0.0216,Spectrometer-corrected alanine
L-LDL-FC,0.0162,0.0181,Free Cholesterol in Large LDL
3-Hydroxybutyrate,0.0437,0.0176,3-Hydroxybutyrate
Total-FC,0.0095,0.0152,Total-Free Cholesterol
S-HDL-FC%,0.0190,0.0128,Free Cholesterol to Total-Lipids in Small HDL percentage
Tyr,0.0212,0.0127,Tyrosine
IDL-C,0.0142,0.0126,Cholesterol in IDL
XS-VLDL-CE%,0.0120,0.0100,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Ile,0.0190,0.0090,Isoleucine
GlycA,0.0238,0.0088,Glycoprotein Acetyls
S-LDL-C%,0.0067,0.0086,Cholesterol to Total-Lipids in Small LDL percentage
Albumin,0.0163,0.0085,Albumin
Creatinine,0.0138,0.0081,Creatinine
Phe,0.0172,0.0079,Phenylalanine
Gln,0.0105,0.0050,Glutamine
Lactate,0.0077,0.0046,Lactate
Omega-3,0.0125,0.0039,Omega-3 Fatty Acids
Acetate,0.0148,0.0034,Acetate
PUFA,0.0032,0.0031,Polyunsaturated Fatty Acids
Non-HDL-C,0.0027,0.0030,Total-Cholesterol Minus HDL-C
M-LDL-TG%,0.0042,0.0029,Triglycerides to Total-Lipids in Medium LDL percentage
His,0.0070,0.0029,Histidine
Cholines,0.0032,0.0029,Total-Cholines
Citrate,0.0060,0.0022,Citrate
Pyruvate,0.0073,0.0020,Pyruvate
Omega-3%,0.0040,0.0019,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Ala,0.0063,0.0018,Alanine
Total-C,0.0008,0.0017,Total-Cholesterol
M-HDL-PL%,0.0028,0.0017,Phospholipids to Total-Lipids in Medium HDL percentage
Acetoacetate,0.0008,0.0016,Acetoacetate
IDL-FC,0.0022,0.0014,Free Cholesterol in IDL
M-LDL-CE%,0.0035,0.0013,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XS-VLDL-C%,0.0020,0.0012,Cholesterol to Total-Lipids in Very Small VLDL percentage
Acetone,0.0042,0.0012,Acetone
IDL-PL%,0.0030,0.0010,Phospholipids to Total-Lipids in IDL percentage
LA%,0.0018,0.0010,Linoleic Acid to Total-Fatty Acids percentage
MUFA%,0.0008,0.0002,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-FC%,0.0005,0.0002,Free Cholesterol to Total-Lipids in IDL percentage
L-LDL-C%,0.0003,9.7066e-05,Cholesterol to Total-Lipids in Large LDL percentage
IDL-L,0.0003,6.7138e-05,Total-Lipids in IDL
XS-VLDL-FC%,0.0002,5.5325e-05,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
