Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Citrate,0.0893,0.0892,Citrate
Acetate,0.0877,0.0698,Acetate
Gly,0.0722,0.0671,Glycine
Acetoacetate,0.0535,0.0637,Acetoacetate
Gln,0.0510,0.0474,Glutamine
Acetone,0.0372,0.0371,Acetone
Creatinine,0.0390,0.0359,Creatinine
Tyr,0.0218,0.0354,Tyrosine
Phe,0.0328,0.0349,Phenylalanine
Glu,0.0182,0.0326,Glucose
3-Hydroxybutyrate,0.0335,0.0299,3-Hydroxybutyrate
His,0.0152,0.0258,Histidine
Pyruvate,0.0298,0.0250,Pyruvate
XL-HDL-FC%,0.0273,0.0218,Free Cholesterol to Total-Lipids in Very Large HDL percentage
IDL-FC%,0.0160,0.0213,Free Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-PL%,0.0260,0.0205,Phospholipids to Total-Lipids in Very Small VLDL percentage
LA%,0.0243,0.0203,Linoleic Acid to Total-Fatty Acids percentage
LDL-size,0.0217,0.0201,Average Diameter for LDL Particles
L-LDL-PL%,0.0172,0.0186,Phospholipids to Total-Lipids in Large LDL percentage
GlycA,0.0282,0.0183,Glycoprotein Acetyls
XXL-VLDL-PL%,0.0210,0.0179,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-CE%,0.0115,0.0157,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Ala,0.0180,0.0153,Alanine
Val,0.0173,0.0152,Valine
IDL-PL%,0.0075,0.0130,Phospholipids to Total-Lipids in IDL percentage
Albumin,0.0112,0.0120,Albumin
L-HDL-CE%,0.0115,0.0113,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-HDL-FC%,0.0133,0.0109,Free Cholesterol to Total-Lipids in Medium HDL percentage
IDL-CE%,0.0088,0.0109,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-C%,0.0118,0.0099,Cholesterol to Total-Lipids in Large LDL percentage
SFA%,0.0115,0.0094,Saturated Fatty Acids to Total-Fatty Acids percentage
Sc-ala,0.0103,0.0086,Spectrometer-corrected alanine
Lactate,0.0070,0.0081,Lactate
XXL-VLDL-FC%,0.0105,0.0081,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-C%,0.0053,0.0080,Cholesterol to Total-Lipids in IDL percentage
M-LDL-C%,0.0073,0.0080,Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,0.0092,0.0069,Phospholipids to Total-Lipids in Medium LDL percentage
L-HDL-TG%,0.0080,0.0066,Triglycerides to Total-Lipids in Large HDL percentage
L-HDL-C%,0.0062,0.0056,Cholesterol to Total-Lipids in Large HDL percentage
M-HDL-C,0.0053,0.0052,Cholesterol in Medium HDL
S-LDL-PL%,0.0030,0.0050,Phospholipids to Total-Lipids in Small LDL percentage
L-LDL-CE,0.0035,0.0050,Cholesteryl Esters in Large LDL
XL-HDL-PL%,0.0047,0.0048,Phospholipids to Total-Lipids in Very Large HDL percentage
XXL-VLDL-C%,0.0033,0.0045,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ile,0.0028,0.0045,Isoleucine
Total-BCAA,0.0030,0.0040,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-VLDL-CE%,0.0038,0.0037,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-HDL-TG%,0.0035,0.0037,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-VLDL-TG%,0.0018,0.0035,Triglycerides to Total-Lipids in Very Large VLDL percentage
Glu-lactate,0.0018,0.0034,Glucose-lactate
XL-HDL-PL,0.0050,0.0033,Phospholipids in Very Large HDL
M-LDL-CE%,0.0017,0.0031,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-HDL-PL%,0.0022,0.0020,Phospholipids to Total-Lipids in Small HDL percentage
IDL-P,0.0007,0.0018,Concentration of IDL Particles
XL-HDL-FC,0.0013,0.0017,Free Cholesterol in Very Large HDL
VLDL-size,0.0008,0.0013,Average Diameter for VLDL Particles
S-HDL-FC%,0.0007,0.0010,Free Cholesterol to Total-Lipids in Small HDL percentage
Omega-6/Omega-3,0.0005,0.0008,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XS-VLDL-CE,0.0012,0.0007,Cholesteryl Esters in Very Small VLDL
XXL-VLDL-TG%,0.0002,0.0003,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
