Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Albumin,0.1173,0.0695,Albumin
Creatinine,0.0453,0.0599,Creatinine
GlycA,0.0673,0.0517,Glycoprotein Acetyls
LA,0.0155,0.0436,Linoleic Acid
XXL-VLDL-PL%,0.0467,0.0406,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Phe,0.0538,0.0384,Phenylalanine
3-Hydroxybutyrate,0.0240,0.0380,3-Hydroxybutyrate
Ala,0.0320,0.0354,Alanine
Ile,0.0245,0.0326,Isoleucine
Glu,0.0352,0.0323,Glucose
L-LDL-CE%,0.0450,0.0298,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Acetate,0.0208,0.0248,Acetate
L-LDL-PL%,0.0323,0.0240,Phospholipids to Total-Lipids in Large LDL percentage
Acetoacetate,0.0183,0.0219,Acetoacetate
Gln,0.0243,0.0212,Glutamine
Citrate,0.0222,0.0208,Citrate
Total-PL,0.0072,0.0194,Total-Phospholipids in Lipoprotein Particles
Gly,0.0120,0.0188,Glycine
LA%,0.0118,0.0188,Linoleic Acid to Total-Fatty Acids percentage
Sc-ala,0.0190,0.0182,Spectrometer-corrected alanine
Pyruvate,0.0163,0.0166,Pyruvate
Omega-6/Omega-3,0.0170,0.0163,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
SFA%,0.0127,0.0162,Saturated Fatty Acids to Total-Fatty Acids percentage
Tyr,0.0145,0.0158,Tyrosine
Omega-3%,0.0177,0.0138,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Total-L,0.0040,0.0134,Total-Lipids in Lipoprotein Particles
S-LDL-FC,0.0180,0.0130,Free Cholesterol in Small LDL
S-LDL-CE%,0.0138,0.0123,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-VLDL-C%,0.0227,0.0119,Cholesterol to Total-Lipids in Small VLDL percentage
M-LDL-PL%,0.0057,0.0107,Phospholipids to Total-Lipids in Medium LDL percentage
His,0.0127,0.0104,Histidine
Omega-3,0.0132,0.0104,Omega-3 Fatty Acids
IDL-PL%,0.0123,0.0104,Phospholipids to Total-Lipids in IDL percentage
S-LDL-PL%,0.0062,0.0102,Phospholipids to Total-Lipids in Small LDL percentage
XL-HDL-TG,0.0062,0.0082,Triglycerides in Very Large HDL
S-HDL-P,0.0080,0.0081,Concentration of Small HDL Particles
M-LDL-C%,0.0083,0.0081,Cholesterol to Total-Lipids in Medium LDL percentage
Leu,0.0045,0.0076,Leucine
Acetone,0.0042,0.0073,Acetone
Glu-lactate,0.0092,0.0064,Glucose-lactate
XL-HDL-PL%,0.0040,0.0057,Phospholipids to Total-Lipids in Very Large HDL percentage
S-HDL-FC%,0.0037,0.0053,Free Cholesterol to Total-Lipids in Small HDL percentage
XXL-VLDL-CE,0.0018,0.0052,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-PL%,0.0020,0.0050,Phospholipids to Total-Lipids in Very Large VLDL percentage
IDL-FC%,0.0093,0.0049,Free Cholesterol to Total-Lipids in IDL percentage
L-VLDL-TG%,0.0023,0.0048,Triglycerides to Total-Lipids in Large VLDL percentage
Total-BCAA,0.0030,0.0047,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-CE%,0.0040,0.0045,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
DHA,0.0022,0.0044,Docosahexaenoic Acid
L-VLDL-FC%,0.0017,0.0043,Free Cholesterol to Total-Lipids in Large VLDL percentage
Omega-6,0.0040,0.0042,Omega-6 Fatty Acids
DHA%,0.0055,0.0041,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-HDL-FC,0.0010,0.0033,Free Cholesterol in Large HDL
HDL-P,0.0030,0.0032,Concentration of HDL Particles
M-HDL-L,0.0057,0.0031,Total-Lipids in Medium HDL
M-HDL-PL%,0.0013,0.0028,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-CE,0.0052,0.0026,Cholesteryl Esters in Medium LDL
Unsaturation,0.0015,0.0026,Degree of Unsaturation
S-VLDL-CE%,0.0015,0.0026,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XXL-VLDL-FC%,0.0043,0.0025,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-FC%,0.0020,0.0025,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-L,0.0053,0.0024,Total-Lipids in Small HDL
M-LDL-TG%,0.0005,0.0023,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,0.0007,0.0022,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-C%,0.0010,0.0021,Cholesterol to Total-Lipids in Small LDL percentage
L-HDL-TG%,0.0012,0.0021,Triglycerides to Total-Lipids in Large HDL percentage
Val,0.0012,0.0019,Valine
L-HDL-FC%,0.0028,0.0019,Free Cholesterol to Total-Lipids in Large HDL percentage
IDL-P,0.0010,0.0019,Concentration of IDL Particles
XS-VLDL-CE,0.0012,0.0017,Cholesteryl Esters in Very Small VLDL
M-VLDL-TG,0.0020,0.0016,Triglycerides in Medium VLDL
S-LDL-FC%,0.0008,0.0015,Free Cholesterol to Total-Lipids in Small LDL percentage
LDL-size,0.0012,0.0015,Average Diameter for LDL Particles
S-HDL-CE%,0.0015,0.0015,Cholesteryl Esters to Total-Lipids in Small HDL percentage
IDL-CE%,0.0017,0.0013,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-PL,0.0013,0.0011,Phospholipids in IDL
L-LDL-C%,0.0010,0.0010,Cholesterol to Total-Lipids in Large LDL percentage
Lactate,0.0008,0.0009,Lactate
XXL-VLDL-CE%,0.0012,0.0006,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
VLDL-size,0.0002,0.0005,Average Diameter for VLDL Particles
S-HDL-PL%,0.0018,0.0005,Phospholipids to Total-Lipids in Small HDL percentage
XS-VLDL-PL%,0.0010,0.0004,Phospholipids to Total-Lipids in Very Small VLDL percentage
